instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/berlin52.tsp;0.7;0.01;12;11174;7542;48.157
instances/berlin52.tsp;0.7;0.01;13;8262;7542;9.5465
instances/berlin52.tsp;0.7;0.01;14;10285;7542;36.3697
instances/berlin52.tsp;0.7;0.01;15;10243;7542;35.8128
instances/berlin52.tsp;0.7;0.01;16;9434;7542;25.0862
instances/berlin52.tsp;0.7;0.01;17;11151;7542;47.852
instances/berlin52.tsp;0.7;0.01;18;9889;7542;31.1191
instances/berlin52.tsp;0.7;0.01;19;9186;7542;21.7979
instances/berlin52.tsp;0.7;0.01;20;9617;7542;27.5126
instances/berlin52.tsp;0.7;0.01;21;11192;7542;48.3957
instances/berlin52.tsp;0.7;0.01;22;9457;7542;25.3911
instances/berlin52.tsp;0.7;0.01;23;10187;7542;35.0703
instances/berlin52.tsp;0.7;0.01;24;10627;7542;40.9043
instances/berlin52.tsp;0.7;0.01;25;10042;7542;33.1477
instances/berlin52.tsp;0.7;0.01;26;9581;7542;27.0353
instances/berlin52.tsp;0.7;0.01;27;10919;7542;44.7759
instances/berlin52.tsp;0.7;0.01;28;10460;7542;38.69
instances/berlin52.tsp;0.7;0.01;29;9744;7542;29.1965
instances/berlin52.tsp;0.7;0.01;30;11372;7542;50.7823
instances/berlin52.tsp;0.8;0.001;1;10242;7542;35.7995
instances/berlin52.tsp;0.8;0.001;2;11362;7542;50.6497
instances/berlin52.tsp;0.8;0.001;3;11824;7542;56.7754
instances/berlin52.tsp;0.8;0.001;4;10075;7542;33.5853
instances/berlin52.tsp;0.8;0.001;5;11529;7542;52.864
instances/berlin52.tsp;0.8;0.001;6;11863;7542;57.2925
instances/berlin52.tsp;0.8;0.001;7;13067;7542;73.2564
instances/berlin52.tsp;0.8;0.001;8;10381;7542;37.6425
instances/berlin52.tsp;0.8;0.001;9;10839;7542;43.7152
instances/berlin52.tsp;0.8;0.001;10;11821;7542;56.7356
instances/berlin52.tsp;0.8;0.001;11;11123;7542;47.4808
instances/berlin52.tsp;0.8;0.001;12;11753;7542;55.834
instances/berlin52.tsp;0.8;0.001;13;11467;7542;52.0419
instances/berlin52.tsp;0.8;0.001;14;10926;7542;44.8687
instances/berlin52.tsp;0.8;0.001;15;11565;7542;53.3413
instances/berlin52.tsp;0.8;0.001;16;10425;7542;38.2259
instances/berlin52.tsp;0.8;0.001;17;10139;7542;34.4338
instances/berlin52.tsp;0.8;0.001;18;9902;7542;31.2914
instances/berlin52.tsp;0.8;0.001;19;10990;7542;45.7173
instances/berlin52.tsp;0.8;0.001;20;9736;7542;29.0904
instances/berlin52.tsp;0.8;0.001;21;10994;7542;45.7704
instances/berlin52.tsp;0.8;0.001;22;11577;7542;53.5004
instances/berlin52.tsp;0.8;0.001;23;11595;7542;53.7391
instances/berlin52.tsp;0.8;0.001;24;12028;7542;59.4802
instances/berlin52.tsp;0.8;0.001;25;11937;7542;58.2737
instances/berlin52.tsp;0.8;0.001;26;11762;7542;55.9533
instances/berlin52.tsp;0.8;0.001;27;10784;7542;42.9859
instances/berlin52.tsp;0.8;0.001;28;10956;7542;45.2665
instances/berlin52.tsp;0.8;0.001;29;11711;7542;55.2771
instances/berlin52.tsp;0.8;0.001;30;11546;7542;53.0894
