instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/gr17.tsp;0.95;0.0025;17;2214;2085;6.1871
instances/gr17.tsp;0.95;0.0025;18;2085;2085;0.0
instances/gr17.tsp;0.95;0.0025;19;2088;2085;0.1439
instances/gr17.tsp;0.95;0.0025;20;2188;2085;4.94
instances/gr17.tsp;0.95;0.0025;21;2085;2085;0.0
instances/gr17.tsp;0.95;0.0025;22;2177;2085;4.4125
instances/gr17.tsp;0.95;0.0025;23;2088;2085;0.1439
instances/gr17.tsp;0.95;0.0025;24;2267;2085;8.729
instances/gr17.tsp;0.95;0.0025;25;2095;2085;0.4796
instances/gr17.tsp;0.95;0.0025;26;2095;2085;0.4796
instances/gr17.tsp;0.95;0.0025;27;2085;2085;0.0
instances/gr17.tsp;0.95;0.0025;28;2085;2085;0.0
instances/gr17.tsp;0.95;0.0025;29;2098;2085;0.6235
instances/gr17.tsp;0.95;0.0025;30;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;1;2248;2085;7.8177
instances/gr17.tsp;0.95;0.004;2;2088;2085;0.1439
instances/gr17.tsp;0.95;0.004;3;2199;2085;5.4676
instances/gr17.tsp;0.95;0.004;4;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;5;2164;2085;3.789
instances/gr17.tsp;0.95;0.004;6;2095;2085;0.4796
instances/gr17.tsp;0.95;0.004;7;2130;2085;2.1583
instances/gr17.tsp;0.95;0.004;8;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;9;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;10;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;11;2098;2085;0.6235
instances/gr17.tsp;0.95;0.004;12;2236;2085;7.2422
instances/gr17.tsp;0.95;0.004;13;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;14;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;15;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;16;2095;2085;0.4796
instances/gr17.tsp;0.95;0.004;17;2153;2085;3.2614
instances/gr17.tsp;0.95;0.004;18;2248;2085;7.8177
instances/gr17.tsp;0.95;0.004;19;2132;2085;2.2542
instances/gr17.tsp;0.95;0.004;20;2179;2085;4.5084
instances/gr17.tsp;0.95;0.004;21;2164;2085;3.789
instances/gr17.tsp;0.95;0.004;22;2200;2085;5.5156
instances/gr17.tsp;0.95;0.004;23;2177;2085;4.4125
instances/gr17.tsp;0.95;0.004;24;2215;2085;6.235
instances/gr17.tsp;0.95;0.004;25;2095;2085;0.4796
instances/gr17.tsp;0.95;0.004;26;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;27;2169;2085;4.0288
instances/gr17.tsp;0.95;0.004;28;2085;2085;0.0
instances/gr17.tsp;0.95;0.004;29;2196;2085;5.3237
instances/gr17.tsp;0.95;0.004;30;2085;2085;0.0
instances/dantzig42.tsp;0.8;0.001;1;1071;699;53.2189
instances/dantzig42.tsp;0.8;0.001;2;1052;699;50.5007
instances/dantzig42.tsp;0.8;0.001;3;1200;699;71.6738
instances/dantzig42.tsp;0.8;0.001;4;1005;699;43.7768
instances/dantzig42.tsp;0.8;0.001;5;943;699;34.907
instances/dantzig42.tsp;0.8;0.001;6;1079;699;54.3634
instances/dantzig42.tsp;0.8;0.001;7;844;699;20.7439
instances/dantzig42.tsp;0.8;0.001;8;981;699;40.3433
instances/dantzig42.tsp;0.8;0.001;9;1097;699;56.9385
instances/dantzig42.tsp;0.8;0.001;10;1301;699;86.123
instances/dantzig42.tsp;0.8;0.001;11;952;699;36.1946
instances/dantzig42.tsp;0.8;0.001;12;1098;699;57.0815
instances/dantzig42.tsp;0.8;0.001;13;1007;699;44.0629
